Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Mike Montgomery,$4.0K,L,CHC,SP,PIT,,,,,-2900,7,8.0,-156,4.42,4.42,3,0.286,,0.300,4.50,6,0.053,,0.000,1.50,1,4.80,0.00,0.25,0.131,2.50,0.00,0.00,15.25,3.81,3,0.249,,0.200,3.20,6,0.060,,0.000,4.00,2,3.60,0.00,0.14,0.123,3.80,0.00,0.00,3,0.275,,0.154,3.40,6,0.168,,0.045,4.90,8,3.46,0.00,0.10,0.204,4.40,0.00,0.00,3,0.284,,0.104,2.20,6,0.293,,0.127,5.40,61,4.60,0.00,0.18,0.290,4.40,0.00,0.00
Caleb Smith,$6.4K,L,MIA,SP,SDP,,,,,-1400,3,7.5,-134,3.97,-0.03,2,0.571,,0.600,0.00,7,0.466,,0.500,11.20,1,3.42,0.00,0.50,0.489,8.80,0.00,0.00,19.18,3,2,0.512,,0.334,0.00,7,0.289,,0.291,7.40,2,4.20,0.00,0.33,0.339,5.70,0.00,0.00,2,0.325,,0.166,2.20,7,0.288,,0.226,7.10,4,3.69,0.00,0.21,0.296,6.00,0.00,0.00,2,0.337,,0.116,3.30,7,0.281,,0.192,8.30,20,3.24,0.00,0.19,0.293,7.20,0.00,0.00
Garrett Richards,$6.0K,R,LAA,SP,@ MIN,,,,,-2300,11,9.0,-125,4.69,0.23,5,0.098,,0.000,6.40,4,0.000,,0.000,5.10,1,2.10,0.00,0.00,0.054,5.90,0.00,0.00,17.89,2.98,5,0.196,,0.000,5.90,4,0.197,,0.000,5.90,2,3.38,0.00,0.00,0.196,5.90,0.00,0.00,5,0.250,,0.084,3.40,4,0.240,,0.136,5.10,4,3.62,0.00,0.22,0.246,4.20,0.00,0.00,5,0.249,,0.124,6.00,4,0.267,,0.103,5.10,16,3.52,0.00,0.26,0.257,5.60,0.00,0.00
Lance Lynn,$4.5K,R,MIN,SP,LAA,,,,,-2700,7,9.0,111,4.31,0.27,2,0.262,,0.000,4.50,7,0.139,,0.000,3.00,1,5.40,0.00,0.00,0.166,3.30,0.00,0.00,13.11,2.91,2,0.334,,0.111,3.80,7,0.182,,0.001,3.80,2,4.91,0.00,0.00,0.216,3.80,0.00,0.00,2,0.281,,0.064,3.40,7,0.335,,0.093,5.90,4,4.72,0.00,0.06,0.323,5.40,0.00,0.00,2,0.352,,0.211,3.00,7,0.282,,0.128,5.30,41,4.23,0.00,0.20,0.298,4.80,0.00,0.00
Marco Gonzales,$6.1K,L,SEA,SP,@ TBR,,,,,-1900,7,8.0,-102,4.06,-0.16,2,0.000,,0.000,0.00,7,0.263,,0.044,8.70,1,3.60,0.00,0.00,0.000,0.00,0.00,0.00,17.26,2.83,2,0.332,,0.000,0.70,7,0.245,,0.030,6.50,2,4.46,0.00,0.00,0.264,5.20,0.00,0.00,2,0.256,,0.000,0.60,7,0.276,,0.079,5.60,5,4.64,0.00,0.04,0.272,4.50,0.00,0.00,2,0.327,,0.132,1.20,7,0.344,,0.152,7.30,21,3.86,0.00,0.19,0.340,5.90,0.00,0.00
Vincent Velasquez,$7.5K,R,PHI,SP,MIL,,,,,-1100,3,8.0,-111,4.07,-0.14,3,0.224,,0.182,4.40,6,0.237,,0.000,7.40,1,3.23,0.00,0.00,0.233,6.40,0.00,0.00,18.76,2.5,3,0.203,,0.131,5.60,6,0.231,,0.000,5.60,2,2.63,0.00,0.00,0.222,5.60,0.00,0.00,3,0.296,,0.180,5.00,6,0.247,,0.022,6.70,4,2.91,0.00,0.10,0.263,6.10,0.00,0.00,3,0.371,,0.242,4.70,6,0.299,,0.160,5.20,27,3.39,0.00,0.27,0.323,5.00,0.00,0.00
Chris Sale,$11.8K,L,BOS,SP,CHW,,,,,800,3,8.0,-295,5.21,-0.05,2,0.000,,0.000,0.00,7,0.282,,0.125,9.00,1,2.96,0.00,0.20,0.000,0.00,0.00,0.00,29.53,2.5,2,0.451,,0.334,0.00,7,0.312,,0.167,12.50,2,2.68,0.00,0.33,0.343,9.70,0.00,0.00,2,0.263,,0.182,0.80,7,0.276,,0.179,18.20,4,1.82,0.00,0.24,0.273,14.30,0.00,0.00,2,0.244,,0.073,1.90,7,0.270,,0.165,12.00,43,1.74,0.00,0.20,0.264,9.80,0.00,0.00
Doug Fister,$4.2K,R,TEX,SP,HOU,,,,,-2000,3,9.0,177,3.68,0.16,4,0.527,,0.250,0.00,5,0.159,,0.167,1.50,1,5.32,0.00,0.25,0.323,0.80,0.00,0.00,10.39,2.47,4,0.322,,0.084,0.00,5,0.216,,0.089,2.20,2,5.58,0.00,0.17,0.263,1.20,0.00,0.00,4,0.380,,0.248,1.50,5,0.281,,0.139,2.50,5,4.99,0.00,0.29,0.325,2.10,0.00,0.00,4,0.342,,0.175,3.80,5,0.305,,0.144,4.30,27,4.30,0.00,0.22,0.321,4.10,0.00,0.00
Eric Lauer,$5.6K,L,SDP,SP,@ MIA,,,,, ,-5,7.5,117,3.53,0.03,2,0.373,,0.125,0.00,7,0.328,,0.318,7.20,1,4.27,0.00,0.17,0.338,5.60,0.00,0.00,13.1,2.34,2,0.422,,0.200,0.00,7,0.427,,0.219,8.90,2,4.40,0.00,0.14,0.426,6.90,0.00,0.00,2,0.469,,0.286,0.50,7,0.426,,0.273,8.30,4,4.53,0.00,0.25,0.436,6.60,0.00,0.00,2,0.389,,0.171,1.10,7,0.410,,0.220,8.10,7,4.27,0.00,0.19,0.405,6.50,0.00,0.00
Masahiro Tanaka,$8.4K,R,NYY,SP,@ NYM,,,,,-300,3,7.0,-109,3.44,-0.4,5,0.439,,0.000,0.00,4,0.481,,0.526,12.30,1,2.29,0.00,0.60,0.458,5.50,0.00,0.00,19.09,2.27,5,0.204,,0.000,3.20,4,0.421,,0.407,8.90,2,2.45,0.00,0.40,0.300,5.80,0.00,0.00,5,0.364,,0.231,1.70,4,0.342,,0.340,6.80,3,3.81,0.00,0.44,0.354,4.00,0.00,0.00,5,0.295,,0.176,4.50,4,0.323,,0.216,6.20,40,3.13,0.00,0.29,0.307,5.20,0.00,0.00
Stephen Strasburg,$12.6K,R,WAS,SP,SFG,,,,,2300,-1,7.5,-187,4.35,-0.21,5,0.231,,0.000,7.30,4,0.415,,0.334,7.30,1,2.10,0.00,0.33,0.313,7.30,0.00,0.00,26.26,2.08,5,0.221,,0.000,5.60,4,0.314,,0.150,8.80,2,1.77,0.00,0.17,0.262,7.10,0.00,0.00,5,0.249,,0.067,6.10,4,0.301,,0.176,6.90,4,2.19,0.00,0.19,0.272,6.40,0.00,0.00,5,0.253,,0.119,5.70,4,0.257,,0.123,6.40,38,2.61,0.00,0.16,0.255,6.00,0.00,0.00
German Marquez,$5.4K,R,COL,SP,ARI,,,,,-1900,7,11.0,-102,5.41,-0.18,6,0.579,,0.583,4.50,3,0.256,,0.000,7.50,1,3.05,0.00,0.33,0.471,5.50,0.00,0.00,10.77,1.99,6,0.395,,0.311,3.50,3,0.225,,0.000,5.50,2,3.58,0.00,0.22,0.338,4.20,0.00,0.00,6,0.363,,0.278,2.90,3,0.198,,0.026,5.40,4,3.63,0.00,0.22,0.308,3.70,0.00,0.00,6,0.324,,0.147,3.70,3,0.344,,0.230,5.00,40,3.72,0.00,0.21,0.331,4.10,0.00,0.00
J.A. Happ,$9.5K,L,TOR,SP,BAL,,,,,100,2,9.0,-178,5.17,-0.06,0,0.000,,0.000,0.00,9,0.361,,0.300,14.40,1,1.97,0.00,0.33,0.000,0.00,0.00,0.00,18.77,1.98,0,0.219,,0.000,0.80,9,0.299,,0.162,12.10,2,2.15,0.00,0.20,0.299,12.10,0.00,0.00,0,0.188,,0.000,1.40,9,0.225,,0.100,9.60,4,2.26,0.00,0.07,0.225,9.60,0.00,0.00,0,0.217,,0.111,1.90,9,0.314,,0.151,8.20,36,3.27,0.00,0.20,0.314,8.20,0.00,0.00
Brandon McCarthy,$6.2K,R,ATL,SP,@ LAD,,,,,-400,-4,7.5,152,3.26,0.15,4,0.292,,0.000,1.50,5,0.152,,0.231,9.00,1,2.38,0.00,0.33,0.214,5.70,0.00,0.00,12.22,1.97,4,0.365,,0.143,3.00,5,0.196,,0.158,10.50,1,3.71,0.00,0.22,0.271,7.20,0.00,0.00,4,0.315,,0.080,4.70,5,0.337,,0.190,8.40,3,3.81,0.00,0.21,0.327,6.70,0.00,0.00,4,0.297,,0.116,4.00,5,0.334,,0.136,4.10,27,4.11,0.00,0.15,0.318,4.10,0.00,0.00
Luke Weaver,$8.5K,R,STL,SP,@ CIN,,,,,900,-6,9.5,-139,5.09,-0.07,6,0.357,,0.375,3.60,3,0.175,,0.000,1.80,1,3.65,0.00,0.17,0.296,3.00,0.00,0.00,16.71,1.97,6,0.422,,0.466,3.00,3,0.272,,0.053,3.00,2,4.20,0.00,0.22,0.372,3.00,0.00,0.00,6,0.344,,0.266,3.90,3,0.244,,0.111,5.50,4,3.39,0.00,0.28,0.311,4.40,0.00,0.00,6,0.300,,0.116,4.20,3,0.294,,0.142,6.10,23,3.35,0.00,0.21,0.298,4.80,0.00,0.00
Dylan Covey,$4.6K,R,CHW,SP,@ BOS,,,,,-1600,1,8.0,254,2.79,0.05,7,0.139,,0.000,7.20,2,0.323,,0.000,5.40,1,3.59,0.00,0.00,0.180,6.80,0.00,0.00,8.9,1.93,7,0.316,,0.048,5.90,2,0.247,,0.000,4.00,2,4.56,0.00,0.00,0.301,5.50,0.00,0.00,7,0.296,,0.034,5.00,2,0.208,,0.000,5.00,3,3.95,0.00,0.00,0.276,5.00,0.00,0.00,7,0.347,,0.209,3.50,2,0.380,,0.231,3.20,21,4.82,0.00,0.29,0.354,3.40,0.00,0.00
Jhoulys Chacin,$6.8K,R,MIL,SP,@ PHI,,,,,-300,-4,8.0,-104,3.93,0.14,6,0.219,,0.000,3.50,3,0.077,,0.000,5.20,1,3.25,0.00,0.00,0.172,4.00,0.00,0.00,13.01,1.91,6,0.314,,0.038,3.20,3,0.166,,0.000,3.20,2,4.06,0.00,0.00,0.265,3.20,0.00,0.00,6,0.280,,0.044,3.90,3,0.140,,0.000,4.20,4,3.54,0.00,0.00,0.233,4.00,0.00,0.00,6,0.337,,0.164,2.90,3,0.258,,0.104,4.90,43,4.19,0.00,0.15,0.311,3.60,0.00,0.00
Justin Verlander,$12.8K,R,HOU,SP,@ TEX,,,,,1700,1,9.0,-202,5.32,-0.16,6,0.058,,0.000,6.00,3,0.302,,0.000,3.00,1,3.23,0.00,0.00,0.139,5.00,0.00,0.00,24.38,1.9,6,0.198,,0.125,4.40,3,0.221,,-0.011,3.70,2,3.21,0.00,0.09,0.206,4.20,0.00,0.00,6,0.210,,0.113,5.30,3,0.180,,0.042,6.00,4,2.57,0.00,0.04,0.200,5.50,0.00,0.00,6,0.279,,0.160,6.00,3,0.244,,0.109,5.50,43,2.84,0.00,0.14,0.267,5.90,0.00,0.00
Walker Buehler,$10.6K,R,LAD,SP,ATL,,,,,2300,-4,7.5,-168,4.24,-0.15,5,0.302,,0.000,1.80,4,0.501,,0.181,1.80,1,5.67,0.00,0.00,0.390,1.80,0.00,0.00,19.76,1.86,5,0.232,,0.087,4.50,4,0.359,,0.137,3.00,2,3.60,0.00,0.00,0.288,3.80,0.00,0.00,5,0.286,,0.210,3.80,4,0.261,,0.058,4.90,4,3.38,0.00,0.13,0.275,4.30,0.00,0.00,5,0.262,,0.100,5.00,4,0.280,,0.089,6.90,13,3.36,0.00,0.14,0.270,5.80,0.00,0.00
Matt Harvey,$5.8K,R,CIN,SP,STL,,,,,-300,-4,9.5,123,4.41,0.07,3,0.329,,0.000,1.80,6,0.263,,0.091,3.60,1,5.10,0.00,0.00,0.285,3.00,0.00,0.00,10.67,1.84,3,0.523,,0.318,1.80,6,0.245,,0.048,4.50,2,4.90,0.00,0.33,0.338,3.60,0.00,0.00,3,0.386,,0.307,4.00,6,0.248,,0.069,4.50,4,3.87,0.00,0.17,0.294,4.30,0.00,0.00,3,0.412,,0.292,3.00,6,0.313,,0.147,3.80,30,4.61,0.00,0.25,0.346,3.60,0.00,0.00
Andrew Suarez,$6.9K,L,SFG,SP,@ WAS,,,,,100,-7,7.5,165,3.15,0.21,2,0.000,,0.000,1.30,7,0.174,,0.105,5.10,1,3.76,0.00,0.00,0.135,4.30,0.00,0.00,12.1,1.75,2,0.135,,0.000,3.80,7,0.256,,0.161,5.20,2,3.53,0.00,0.14,0.229,4.90,0.00,0.00,2,0.256,,0.080,2.50,7,0.377,,0.236,7.40,4,3.71,0.00,0.21,0.350,6.30,0.00,0.00,2,0.203,,0.084,3.20,7,0.375,,0.241,6.40,7,3.31,0.00,0.23,0.337,5.70,0.00,0.00
Frankie Montas,$9.5K,R,OAK,SP,KCR,,,,,1400,-5,7.5,-156,4.15,-0.33,3,0.141,,0.067,0.00,6,0.412,,0.077,2.20,1,5.01,0.00,0.00,0.322,1.50,0.00,0.00,16.46,1.73,3,0.119,,0.035,3.20,6,0.392,,0.053,2.60,2,3.91,0.00,0.00,0.301,2.80,0.00,0.00,3,0.119,,0.035,3.20,6,0.392,,0.053,2.60,2,3.91,0.00,0.00,0.301,2.80,0.00,0.00,3,0.379,,0.276,3.40,6,0.342,,0.129,6.20,25,3.84,0.00,0.27,0.354,5.30,0.00,0.00
Chad Kuhl,$7.2K,R,PIT,SP,@ CHC,,,,,-600,-1,8.0,138,3.58,3.58,5,0.191,,0.000,4.50,4,0.340,,0.250,3.00,1,3.99,0.00,0.14,0.257,3.80,0.00,0.00,12.47,1.73,5,0.317,,0.158,3.00,4,0.258,,0.131,4.50,2,4.46,0.00,0.18,0.291,3.70,0.00,0.00,5,0.298,,0.175,5.10,4,0.352,,0.187,3.50,5,3.87,0.00,0.22,0.322,4.40,0.00,0.00,5,0.368,,0.233,4.50,4,0.301,,0.129,4.20,41,3.95,0.00,0.19,0.338,4.40,0.00,0.00
Jacob deGrom,$13.2K,R,NYM,SP,NYY,,,,,2400,-2,7.0,-105,3.56,-0.1,3,0.351,,0.085,6.40,6,0.131,,0.000,10.30,1,0.53,0.00,0.00,0.204,9.00,0.00,0.00,22.53,1.71,3,0.277,,0.036,6.40,6,0.223,,0.176,7.10,2,1.65,0.00,0.13,0.241,6.90,0.00,0.00,3,0.276,,0.051,6.50,6,0.201,,0.069,6.80,5,1.92,0.00,0.08,0.226,6.70,0.00,0.00,3,0.287,,0.125,5.00,6,0.266,,0.131,6.40,42,2.62,0.00,0.22,0.273,5.90,0.00,0.00
Wilmer Font,$4.0K,R,TBR,SP,SEA,,,,,-1500,-1,8.0,-111,3.94,0.16,4,0.120,,0.000,0.00,5,0.411,,0.334,2.70,3,7.02,0.00,0.20,0.282,1.50,0.00,0.00,6.83,1.71,4,0.178,,0.000,0.00,5,0.308,,0.231,3.40,4,6.21,0.00,0.13,0.250,1.90,0.00,0.00,4,0.285,,0.231,2.50,5,0.352,,0.177,2.50,6,6.05,0.00,0.18,0.322,2.50,0.00,0.00,4,0.461,,0.369,2.20,5,0.460,,0.378,5.40,17,4.60,0.00,0.41,0.460,4.00,0.00,0.00
Trevor Bauer,$11.9K,R,CLE,SP,@ DET,,,,,1900,-1,8.5,-170,4.82,0.07,4,0.391,,0.266,10.40,5,0.270,,0.222,8.70,1,1.83,0.00,0.25,0.324,9.40,0.00,0.00,20.3,1.71,4,0.335,,0.222,4.40,5,0.286,,0.212,13.20,2,1.33,0.00,0.22,0.308,9.30,0.00,0.00,4,0.358,,0.153,3.80,5,0.274,,0.124,10.90,4,2.50,0.00,0.11,0.311,7.80,0.00,0.00,4,0.326,,0.179,5.00,5,0.295,,0.139,6.60,42,3.12,0.00,0.21,0.309,5.90,0.00,0.00
Andrew Cashner,$6.3K,R,BAL,SP,@ TOR,,,,,400,-9,9.0,161,3.83,0.06,3,0.419,,0.200,3.00,6,0.336,,0.182,3.00,1,4.21,0.00,0.00,0.364,3.00,0.00,0.00,10.19,1.62,3,0.392,,0.217,4.10,6,0.486,,0.186,2.50,2,4.62,0.00,0.00,0.455,3.00,0.00,0.00,3,0.379,,0.225,5.10,6,0.449,,0.159,2.50,4,4.39,0.00,0.07,0.426,3.40,0.00,0.00,3,0.331,,0.166,3.20,6,0.318,,0.132,2.70,38,4.87,0.00,0.16,0.322,2.90,0.00,0.00
Jakob Junis,$9.0K,R,KCR,SP,@ OAK,,,,,100,2,7.5,139,3.35,-0.17,4,0.305,,0.000,6.30,5,0.184,,0.044,5.10,1,2.12,0.00,0.00,0.238,5.60,0.00,0.00,14.4,1.6,4,0.274,,0.087,5.50,5,0.300,,0.120,5.50,2,2.87,0.00,0.09,0.288,5.50,0.00,0.00,4,0.339,,0.154,4.40,5,0.262,,0.089,6.00,5,2.95,0.00,0.09,0.296,5.30,0.00,0.00,4,0.322,,0.168,3.90,5,0.303,,0.184,5.00,30,3.58,0.00,0.18,0.311,4.50,0.00,0.00
Michael Fulmer,$7.2K,R,DET,SP,CLE,,,,,-100,-4,8.5,155,3.68,-0.07,7,0.223,,0.273,4.50,2,0.408,,0.000,0.00,1,6.01,0.00,0.33,0.264,3.50,0.00,0.00,10.91,1.52,7,0.389,,0.429,3.00,2,0.459,,0.190,1.00,2,6.37,0.00,0.33,0.405,2.50,0.00,0.00,7,0.299,,0.200,4.80,2,0.379,,0.180,4.40,4,4.75,0.00,0.21,0.317,4.80,0.00,0.00,7,0.304,,0.143,3.50,2,0.280,,0.104,3.50,35,4.28,0.00,0.16,0.299,3.50,0.00,0.00
Zack Greinke,$11.8K,R,ARI,SP,@ COL,,,,,2600,-2,11.0,-111,5.59,0.18,3,0.146,,0.000,2.90,6,0.431,,0.286,5.80,1,3.34,0.00,0.00,0.336,4.80,0.00,0.00,15.2,1.29,3,0.175,,0.000,4.40,6,0.436,,0.260,3.70,2,3.78,0.00,0.20,0.349,3.90,0.00,0.00,3,0.257,,0.139,3.70,6,0.332,,0.246,5.60,4,2.91,0.00,0.25,0.307,5.00,0.00,0.00,3,0.288,,0.141,4.70,6,0.282,,0.187,5.40,43,2.86,0.00,0.22,0.284,5.20,0.00,0.00
