Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Mike Leake,$4.8K,R,SEA,SP,TBR, , ,15.00%,0.990,-1900,12,8.0,-128,4.2,-0.3,3,0.199,,0.067,1.10,6,0.103,,0.084,1.10,1,5.09,0.00,0.00,0.135,1.10,0.00,0.00,14.85,3.09,3,0.176,,0.037,1.30,6,0.215,,0.077,1.90,2,5.55,0.00,0.00,0.202,1.70,0.00,0.00,3,0.298,,0.115,1.40,6,0.289,,0.141,3.40,5,4.93,0.00,0.15,0.292,2.80,0.00,0.00,3,0.325,,0.164,2.10,6,0.342,,0.216,3.40,11,4.57,0.00,0.18,0.336,2.90,0.00,0.00,3,0.330,,0.157,2.40,6,0.310,,0.158,3.70,42,4.39,0.00,0.19,0.317,3.30,0.00,0.00
Sonny Gray,$5.8K,R,NYY,SP,@ BAL, , ,5.00%,3.136,-1500,10,10.0,-168,5.65,0.22,3,0.231,,0.000,8.40,6,0.624,,0.417,11.20,1,3.01,0.00,0.50,0.493,10.30,0.00,0.00,15.68,2.7,3,0.196,,0.000,3.20,6,0.369,,0.173,6.40,2,3.66,0.00,0.17,0.311,5.40,0.00,0.00,3,0.293,,0.116,5.20,6,0.379,,0.250,5.80,3,3.81,0.00,0.22,0.350,5.60,0.00,0.00,3,0.302,,0.083,4.50,6,0.386,,0.211,4.50,9,4.47,0.00,0.16,0.358,4.50,0.00,0.00,3,0.290,,0.126,4.30,6,0.311,,0.165,4.80,35,3.99,0.00,0.21,0.304,4.70,0.00,0.00
Chase Anderson,$6.5K,R,MIL,SP,@ CHW, , ,4.00%,4.202, ,-1,9.0,-151,4.94,0.12,5,0.487,,0.461,11.20,4,0.526,,0.000,2.80,1,4.47,0.00,0.40,0.504,7.50,0.00,0.00,16.81,2.59,5,0.461,,0.392,5.90,4,0.238,,0.000,2.00,2,5.07,0.00,0.33,0.362,4.10,0.00,0.00,5,0.438,,0.371,5.00,4,0.291,,0.209,1.90,3,5.27,0.00,0.36,0.373,3.60,0.00,0.00,5,0.317,,0.204,3.90,4,0.345,,0.242,2.50,10,4.63,0.00,0.27,0.329,3.30,0.00,0.00,5,0.283,,0.142,4.10,4,0.305,,0.184,4.20,34,3.72,0.00,0.19,0.293,4.10,0.00,0.00
Jameson Taillon,$6.8K,R,PIT,SP,@ STL, , ,22.50%,0.771,-1100,5,8.0,-102,3.94,0.24,3,0.672,,0.400,0.00,6,0.092,,0.000,8.80,1,3.95,0.00,0.00,0.285,5.90,0.00,0.00,17.34,2.55,3,0.512,,0.389,3.00,6,0.164,,0.065,7.40,2,2.62,0.00,0.14,0.280,6.00,0.00,0.00,3,0.473,,0.367,2.40,6,0.176,,0.050,7.70,4,3.31,0.00,0.15,0.275,5.90,0.00,0.00,3,0.360,,0.185,3.60,6,0.239,,0.125,6.20,9,3.56,0.00,0.19,0.279,5.30,0.00,0.00,3,0.352,,0.156,3.10,6,0.298,,0.146,6.00,33,3.71,0.00,0.17,0.316,5.10,0.00,0.00
Chris Stratton,$5.7K,R,SFG,SP,PHI, , ,2.50%,5.800,-700,4,8.0,-108,3.95,0.03,6,0.380,,0.300,5.40,3,0.317,,0.334,5.40,1,3.11,0.00,0.67,0.359,5.40,0.00,0.00,14.5,2.54,6,0.403,,0.191,2.70,3,0.327,,0.158,3.60,2,4.69,0.00,0.29,0.378,3.00,0.00,0.00,6,0.439,,0.311,3.20,3,0.337,,0.163,3.60,5,4.73,0.00,0.39,0.405,3.30,0.00,0.00,6,0.355,,0.216,3.40,3,0.313,,0.162,4.00,10,4.45,0.00,0.19,0.341,3.60,0.00,0.00,6,0.355,,0.174,3.60,3,0.300,,0.143,4.60,22,4.41,0.00,0.17,0.337,3.90,0.00,0.00
Chris Sale,$11.0K,L,BOS,SP,@ HOU, , ,35.00%,0.729, ,1,7.0,109,3.36,0.01,0,0.451,,0.334,0.00,9,0.366,,0.250,17.60,1,2.49,0.00,1.00,0.366,17.60,0.00,0.00,25.52,2.32,0,0.316,,0.222,0.80,9,0.305,,0.206,12.70,2,2.38,0.00,0.40,0.305,12.70,0.00,0.00,0,0.185,,0.106,3.10,9,0.282,,0.192,17.40,4,1.44,0.00,0.26,0.282,17.40,0.00,0.00,0,0.264,,0.062,2.40,9,0.263,,0.172,13.40,10,1.97,0.00,0.21,0.263,13.40,0.00,0.00,0,0.244,,0.073,2.00,9,0.270,,0.166,12.10,42,1.71,0.00,0.20,0.270,12.10,0.00,0.00
Jaime Garcia,$5.2K,L,TOR,SP,@ DET, , ,7.50%,1.557,-1000,5,9.0,-115,4.41,-0.02,1,0.000,,0.000,0.00,8,0.239,,0.131,6.40,1,3.26,0.00,0.14,0.212,5.70,0.00,0.00,11.68,2.25,1,0.000,,0.000,0.00,8,0.239,,0.131,6.40,1,3.26,0.00,0.14,0.212,5.70,0.00,0.00,1,0.204,,0.125,1.20,8,0.337,,0.133,5.30,3,4.80,0.00,0.06,0.322,4.90,0.00,0.00,1,0.385,,0.340,2.20,8,0.356,,0.200,7.20,8,3.86,0.00,0.21,0.359,6.60,0.00,0.00,1,0.310,,0.189,2.30,8,0.334,,0.180,5.80,35,4.18,0.00,0.20,0.331,5.40,0.00,0.00
Zack Wheeler,$6.0K,R,NYM,SP,CHC, , ,2.50%,5.368,-1000,6,9.0,102,4.41,0.3,3,0.277,,0.000,3.00,6,0.316,,0.231,6.00,1,3.51,0.00,0.20,0.303,5.00,0.00,0.00,13.42,2.24,3,0.282,,0.000,3.00,6,0.278,,0.125,8.20,2,2.56,0.00,0.14,0.279,6.50,0.00,0.00,3,0.372,,0.229,3.50,6,0.333,,0.132,6.80,5,3.51,0.00,0.28,0.346,5.70,0.00,0.00,3,0.330,,0.167,4.10,6,0.314,,0.126,5.40,9,3.49,0.00,0.23,0.319,5.00,0.00,0.00,3,0.348,,0.202,4.40,6,0.334,,0.140,4.60,26,3.86,0.00,0.26,0.339,4.50,0.00,0.00
Gerrit Cole,$11.6K,R,HOU,SP,BOS, , ,12.50%,2.006,200,1,7.0,-124,3.64,-0.01,6,0.354,,0.236,7.70,3,0.000,,0.000,2.60,1,2.70,0.00,0.20,0.236,6.00,0.00,0.00,25.07,2.16,6,0.393,,0.304,5.50,3,0.143,,0.000,5.50,2,2.63,0.00,0.18,0.310,5.50,0.00,0.00,6,0.250,,0.145,6.50,3,0.238,,0.140,6.50,5,1.62,0.00,0.18,0.246,6.50,0.00,0.00,6,0.241,,0.129,7.30,3,0.226,,0.121,5.90,11,1.36,0.00,0.14,0.236,6.80,0.00,0.00,6,0.311,,0.188,5.10,3,0.278,,0.144,5.00,43,2.92,0.00,0.22,0.300,5.00,0.00,0.00
Elieser Hernandez,$4.7K,R,MIA,SP,@ ARI, , ,0.25%, ,-1100,1,9.0,125,4.17,0.28,5,0.348,,0.375,3.60,4,0.480,,0.454,1.80,1,3.75,0.00,0.50,0.407,2.80,0.00,0.00,10,2.13,5,0.275,,0.191,3.60,4,0.440,,0.313,1.80,2,3.59,0.00,0.17,0.348,2.80,0.00,0.00,5,0.292,,0.163,3.00,4,0.358,,0.186,1.50,5,4.08,0.00,0.13,0.321,2.30,0.00,0.00,5,0.292,,0.163,3.00,4,0.358,,0.186,1.50,5,4.08,0.00,0.13,0.321,2.30,0.00,0.00,5,0.292,,0.163,3.00,4,0.358,,0.186,1.50,5,4.08,0.00,0.13,0.321,2.30,0.00,0.00
Ian Kennedy,$5.5K,R,KCR,SP,OAK, , ,2.50%,4.692,-1100,8,9.5,116,4.48,0.12,4,0.388,,0.295,3.60,5,0.219,,0.000,3.60,1,3.91,0.00,0.00,0.294,3.60,0.00,0.00,11.73,2.13,4,0.423,,0.255,2.60,5,0.327,,0.148,5.30,2,3.75,0.00,0.13,0.370,4.10,0.00,0.00,4,0.375,,0.167,3.80,5,0.399,,0.292,5.20,5,3.64,0.00,0.24,0.388,4.50,0.00,0.00,4,0.339,,0.187,4.20,5,0.364,,0.213,4.20,11,3.70,0.00,0.19,0.353,4.20,0.00,0.00,4,0.340,,0.236,3.70,5,0.339,,0.216,4.50,40,3.94,0.00,0.22,0.339,4.20,0.00,0.00
Clay Buchholz,$7.0K,R,ARI,SP,MIA, , ,1.00%,14.840,1300,-14,9.0,-138,4.83,0.22,3,0.180,,0.273,1.50,6,0.137,,0.111,3.00,1,4.27,0.00,0.17,0.151,2.50,0.00,0.00,14.84,2.12,3,0.086,,0.131,2.50,6,0.342,,0.357,1.60,2,4.78,0.00,0.17,0.257,1.90,0.00,0.00,3,0.086,,0.131,2.50,6,0.342,,0.357,1.60,2,4.78,0.00,0.17,0.257,1.90,0.00,0.00,3,0.086,,0.131,2.50,6,0.342,,0.357,1.60,2,4.78,0.00,0.17,0.257,1.90,0.00,0.00,3,0.293,,0.111,2.50,6,0.420,,0.375,4.00,4,4.96,0.00,0.17,0.378,3.50,0.00,0.00
Miles Mikolas,$8.7K,R,STL,SP,PIT, , ,10.00%,1.839,-100,2,8.0,-111,4.06,-0.24,5,0.279,,0.143,6.00,4,0.174,,0.000,1.50,1,3.52,0.00,0.00,0.232,4.00,0.00,0.00,18.39,2.11,5,0.255,,0.083,3.60,4,0.140,,0.000,4.80,2,2.78,0.00,0.00,0.204,4.10,0.00,0.00,5,0.301,,0.089,2.50,4,0.172,,0.019,4.20,5,3.94,0.00,0.06,0.244,3.20,0.00,0.00,5,0.300,,0.140,3.50,4,0.205,,0.071,4.30,9,3.66,0.00,0.15,0.258,3.90,0.00,0.00,5,0.300,,0.140,3.50,4,0.205,,0.071,4.30,9,3.66,0.00,0.15,0.258,3.90,0.00,0.00
Austin Pruitt,$4.5K,R,TBR,SP,@ SEA, , ,0.00%, ,-1100, ,8.0,113,3.8,-0.2,3,0.154,,0.125,6.90,6,0.192,,0.091,1.70,1,2.36,0.00,0.00,0.179,3.50,0.00,0.00,8.88,1.97,3,0.256,,0.251,5.20,6,0.191,,0.047,0.90,2,3.64,0.00,0.11,0.213,2.30,0.00,0.00,3,0.376,,0.412,3.50,6,0.203,,0.095,1.70,4,4.23,0.00,0.15,0.261,2.30,0.00,0.00,3,0.296,,0.233,2.70,6,0.270,,0.139,2.40,9,4.60,0.00,0.13,0.279,2.50,0.00,0.00,3,0.312,,0.174,3.30,6,0.351,,0.177,3.60,39,4.20,0.00,0.17,0.338,3.50,0.00,0.00
Stephen Strasburg,$12.1K,R,WAS,SP,@ ATL, , ,12.50%,1.909,1800,-2,8.0,-138,4.28,-0.24,6,0.196,,0.000,3.60,3,0.244,,0.000,10.80,1,1.82,0.00,0.00,0.212,6.00,0.00,0.00,23.86,1.97,6,0.274,,0.200,4.80,3,0.319,,0.185,7.20,2,3.06,0.00,0.22,0.289,5.60,0.00,0.00,6,0.234,,0.093,5.90,3,0.304,,0.159,4.80,4,2.84,0.00,0.13,0.257,5.50,0.00,0.00,6,0.279,,0.153,5.30,3,0.277,,0.172,6.60,10,2.71,0.00,0.23,0.278,5.80,0.00,0.00,6,0.254,,0.124,5.70,3,0.255,,0.119,6.40,37,2.63,0.00,0.16,0.254,5.90,0.00,0.00
Frankie Montas,$7.1K,R,OAK,SP,@ KCR, , ,0.50%, ,-100,1,9.5,-132,5.02,0.38,4,0.098,,0.000,7.50,5,0.350,,0.000,3.00,1,2.66,0.00,0.00,0.238,5.00,0.00,0.00,13.71,1.93,4,0.098,,0.000,7.50,5,0.350,,0.000,3.00,1,2.66,0.00,0.00,0.238,5.00,0.00,0.00,4,0.098,,0.000,7.50,5,0.350,,0.000,3.00,1,2.66,0.00,0.00,0.238,5.00,0.00,0.00,4,0.098,,0.000,7.50,5,0.350,,0.000,3.00,1,2.66,0.00,0.00,0.238,5.00,0.00,0.00,4,0.420,,0.319,4.30,5,0.331,,0.138,7.20,24,3.68,0.00,0.32,0.371,5.90,0.00,0.00
Michael Foltynewicz,$8.4K,R,ATL,SP,WAS, , ,7.50%,2.160,-200,2,8.0,122,3.72,-0.26,5,0.318,,0.267,6.40,4,0.077,,0.000,2.60,1,3.63,0.00,0.00,0.211,4.70,0.00,0.00,16.2,1.93,5,0.423,,0.280,3.50,4,0.087,,0.047,4.80,2,3.71,0.00,0.13,0.274,4.10,0.00,0.00,5,0.380,,0.239,3.20,4,0.220,,0.033,6.40,5,3.73,0.00,0.08,0.309,4.60,0.00,0.00,5,0.313,,0.177,5.80,4,0.261,,0.096,5.60,10,3.35,0.00,0.14,0.290,5.70,0.00,0.00,5,0.358,,0.185,4.30,4,0.297,,0.137,5.00,39,3.77,0.00,0.16,0.331,4.60,0.00,0.00
Carlos Carrasco,$10.7K,R,CLE,SP,@ MIN, , ,15.00%,1.372,1300, ,8.5,-127,4.45,0.35,5,0.220,,0.333,6.90,4,0.490,,0.267,6.90,1,2.72,0.00,0.50,0.340,6.90,0.00,0.00,20.58,1.92,5,0.276,,0.316,5.10,4,0.390,,0.147,5.10,2,3.25,0.00,0.30,0.327,5.10,0.00,0.00,5,0.250,,0.255,4.60,4,0.303,,0.110,5.90,4,2.73,0.00,0.21,0.274,5.10,0.00,0.00,5,0.264,,0.126,4.60,4,0.297,,0.173,5.30,10,3.00,0.00,0.19,0.279,4.90,0.00,0.00,5,0.297,,0.168,4.80,4,0.274,,0.131,6.00,41,2.81,0.00,0.20,0.287,5.40,0.00,0.00
Tyler Mahle,$7.9K,R,CIN,SP,@ SDP, , ,12.50%,1.191,1800,-10,8.0,-117,4.1, ,5,0.456,,0.300,1.80,4,0.314,,0.000,5.40,1,5.69,0.00,0.00,0.393,3.40,0.00,0.00,14.89,1.88,5,0.434,,0.392,3.30,4,0.369,,0.158,4.90,2,4.40,0.00,0.43,0.405,4.00,0.00,0.00,5,0.470,,0.355,3.20,4,0.251,,0.103,3.20,5,4.74,0.00,0.35,0.373,3.20,0.00,0.00,5,0.407,,0.315,4.50,4,0.286,,0.137,4.20,11,3.72,0.00,0.32,0.353,4.40,0.00,0.00,5,0.405,,0.287,3.70,4,0.282,,0.100,4.40,15,4.06,0.00,0.22,0.350,4.00,0.00,0.00
Jose Berrios,$9.1K,R,MIN,SP,CLE, , ,5.00%,3.364, ,2,8.5,112,4.05,0.15,7,0.355,,0.230,3.80,2,0.233,,0.000,6.30,1,2.13,0.00,0.14,0.328,4.40,0.00,0.00,16.82,1.85,7,0.200,,0.130,4.20,2,0.269,,0.121,6.00,2,2.19,0.00,0.17,0.215,4.60,0.00,0.00,7,0.242,,0.187,3.20,2,0.307,,0.182,5.10,5,3.14,0.00,0.23,0.256,3.70,0.00,0.00,7,0.265,,0.154,3.70,2,0.260,,0.145,5.20,11,2.95,0.00,0.20,0.264,4.10,0.00,0.00,7,0.315,,0.158,3.80,2,0.269,,0.133,5.30,36,3.34,0.00,0.17,0.305,4.10,0.00,0.00
Tyler Anderson,$5.1K,L,COL,SP,LAD, , ,2.50%,3.780,-900,4,11.5,-107,5.85,0.35,2,0.758,,0.367,0.00,7,0.223,,0.176,3.00,1,6.66,0.00,0.40,0.342,2.30,0.00,0.00,9.45,1.85,2,0.584,,0.244,1.60,7,0.289,,0.243,3.20,2,5.17,0.00,0.43,0.355,2.90,0.00,0.00,2,0.476,,0.225,1.30,7,0.336,,0.260,3.80,4,4.84,0.00,0.39,0.367,3.20,0.00,0.00,2,0.418,,0.231,2.10,7,0.310,,0.209,7.20,10,3.91,0.00,0.29,0.334,6.00,0.00,0.00,2,0.363,,0.267,2.50,7,0.334,,0.210,6.90,26,3.68,0.00,0.28,0.340,6.00,0.00,0.00
Tyler Chatwood,$7.5K,R,CHC,SP,@ NYM, , ,2.00%,6.940,1600,-12,9.0,-115,4.59,0.2,6,0.292,,0.000,4.10,3,0.536,,0.000,8.20,1,6.75,0.00,0.00,0.373,5.50,0.00,0.00,13.88,1.85,6,0.526,,0.214,4.10,3,0.436,,0.000,4.10,2,7.61,0.00,0.25,0.496,4.10,0.00,0.00,6,0.409,,0.162,3.30,3,0.313,,0.025,7.30,4,5.76,0.00,0.08,0.377,4.70,0.00,0.00,6,0.356,,0.110,4.20,3,0.289,,0.069,6.40,8,5.15,0.00,0.09,0.334,4.90,0.00,0.00,6,0.354,,0.170,4.00,3,0.302,,0.156,4.10,40,4.84,0.00,0.26,0.337,4.00,0.00,0.00
Hector Santiago,$5.9K,L,CHW,SP,MIL, , ,0.50%, , ,-4,9.0,135,4.06,-0.12,2,0.000,,0.000,0.00,7,0.421,,0.360,9.00,2,3.17,0.00,0.29,0.327,7.00,0.00,0.00,10.77,1.83,2,0.000,,0.000,0.00,7,0.411,,0.406,9.80,3,2.80,0.00,0.36,0.320,7.60,0.00,0.00,2,0.459,,0.200,0.80,7,0.377,,0.324,7.70,6,4.51,0.00,0.29,0.395,6.20,0.00,0.00,2,0.388,,0.121,1.90,7,0.351,,0.272,7.60,13,4.34,0.00,0.22,0.359,6.40,0.00,0.00,2,0.506,,0.301,1.30,7,0.304,,0.183,6.50,28,4.62,0.00,0.23,0.349,5.30,0.00,0.00
Nicholas Pivetta,$10.0K,R,PHI,SP,@ SFG, , ,15.00%,1.173,1800,-3,8.0,-103,4.05,-0.03,3,0.143,,0.000,9.00,6,0.460,,0.142,3.60,1,2.49,0.00,0.00,0.354,5.40,0.00,0.00,17.59,1.76,3,0.155,,0.000,6.00,6,0.286,,0.055,4.50,2,2.45,0.00,0.00,0.242,5.00,0.00,0.00,3,0.252,,0.155,5.80,6,0.271,,0.106,6.10,5,2.15,0.00,0.19,0.265,6.00,0.00,0.00,3,0.297,,0.125,4.40,6,0.246,,0.101,6.10,11,2.69,0.00,0.16,0.263,5.60,0.00,0.00,3,0.302,,0.121,4.90,6,0.362,,0.236,5.30,36,3.42,0.00,0.25,0.342,5.20,0.00,0.00
Jaime Barria,$9.3K,R,LAA,SP,TEX, , ,5.00%,3.196,2500,-7,8.5,-164,4.78,0.01,6,0.247,,0.375,1.80,3,0.520,,0.429,5.40,1,4.01,0.00,0.43,0.338,3.00,0.00,0.00,15.98,1.72,6,0.247,,0.375,1.80,3,0.520,,0.429,5.40,1,4.01,0.00,0.43,0.338,3.00,0.00,0.00,6,0.253,,0.179,4.70,3,0.315,,0.155,4.70,3,2.51,0.00,0.19,0.274,4.70,0.00,0.00,6,0.215,,0.089,3.60,3,0.335,,0.151,3.60,6,3.88,0.00,0.19,0.255,3.60,0.00,0.00,6,0.215,,0.089,3.60,3,0.335,,0.151,3.60,6,3.88,0.00,0.19,0.255,3.60,0.00,0.00
Bartolo Colon,$5.6K,R,TEX,SP,@ LAA, , ,0.25%, ,-700,4,8.5,149,3.72,-0.01,2,0.073,,0.006,2.60,7,0.327,,0.143,2.60,1,4.29,0.00,0.00,0.271,2.60,0.00,0.00,9.29,1.66,2,0.251,,0.224,3.00,7,0.444,,0.393,3.00,2,4.27,0.00,0.50,0.401,3.00,0.00,0.00,2,0.286,,0.264,2.90,7,0.327,,0.298,2.60,5,4.16,0.00,0.36,0.318,2.70,0.00,0.00,2,0.248,,0.152,2.50,7,0.308,,0.267,3.70,10,3.98,0.00,0.25,0.295,3.40,0.00,0.00,2,0.349,,0.221,2.70,7,0.357,,0.239,3.40,37,4.37,0.00,0.23,0.355,3.30,0.00,0.00
Sergio Romo,$4.0K,R,TBR,SP,@ SEA, , ,0.25%, ,-1500, ,8.0,113,3.8,-0.2,3,0.392,,0.000,0.00,6,0.459,,0.153,12.00,4,5.64,0.00,0.00,0.437,8.00,0.00,0.00,5.86,1.47,3,0.392,,0.000,0.00,6,0.334,,0.100,20.00,6,3.77,0.00,0.00,0.353,13.30,0.00,0.00,3,0.174,,0.000,3.90,6,0.358,,0.237,12.90,11,3.08,0.00,0.20,0.297,9.90,0.00,0.00,3,0.413,,0.143,4.50,6,0.329,,0.200,13.50,22,3.20,0.00,0.20,0.357,10.50,0.00,0.00,3,0.356,,0.168,3.20,6,0.282,,0.184,10.00,75,3.07,0.00,0.23,0.307,7.70,0.00,0.00
Blaine Hardy,$6.3K,L,DET,SP,TOR, , ,0.50%, ,300,-4,9.0,101,4.59,0.02,0,0.175,,0.000,1.30,9,0.156,,0.106,6.40,1,3.10,0.00,0.00,0.156,6.40,0.00,0.00,9.18,1.46,0,0.176,,0.083,2.20,9,0.267,,0.122,5.20,2,3.18,0.00,0.00,0.267,5.20,0.00,0.00,0,0.279,,0.167,2.30,9,0.294,,0.137,5.60,7,3.65,0.00,0.10,0.294,5.60,0.00,0.00,0,0.279,,0.167,2.30,9,0.294,,0.137,5.60,7,3.65,0.00,0.10,0.294,5.60,0.00,0.00,0,0.307,,0.237,2.50,9,0.360,,0.157,6.70,40,3.97,0.00,0.16,0.360,6.70,0.00,0.00
Dennis Santana,$4.0K,R,LAD,SP,@ COL, , ,0.00%, ,-1500, ,11.5,-107,5.65,0.15,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,5.26,1.32,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00
Andrew Cashner,$6.5K,R,BAL,SP,NYY, , ,0.50%, ,600,-8,10.0,152,4.35,0.28,5,0.347,,0.250,5.40,4,0.581,,0.188,1.80,1,5.04,0.00,0.00,0.451,3.80,0.00,0.00,7.04,1.08,5,0.341,,0.211,4.50,4,0.547,,0.185,2.70,2,4.80,0.00,0.00,0.433,3.70,0.00,0.00,5,0.369,,0.282,5.30,4,0.427,,0.173,2.50,5,4.48,0.00,0.25,0.395,4.10,0.00,0.00,5,0.370,,0.273,6.00,4,0.375,,0.188,3.30,10,4.17,0.00,0.23,0.372,4.80,0.00,0.00,5,0.328,,0.165,3.20,4,0.318,,0.131,2.70,37,4.89,0.00,0.17,0.324,3.00,0.00,0.00
Scott Alexander,$4.0K,L,LAD,SP,@ COL, , ,0.25%, ,-1500, ,11.5,-107,5.65,0.15,4,0.267,,0.000,0.00,5,0.460,,0.142,0.00,3,8.25,0.00,0.00,0.374,0.00,0.00,0.00,3.91,0.98,4,0.305,,0.000,1.70,5,0.336,,0.091,3.40,6,6.00,0.00,0.00,0.322,2.60,0.00,0.00,4,0.253,,0.000,4.20,5,0.257,,0.067,2.80,8,6.11,0.00,0.00,0.255,3.40,0.00,0.00,4,0.242,,0.000,3.20,5,0.377,,0.132,3.20,18,5.91,0.00,0.13,0.317,3.20,0.00,0.00,4,0.292,,0.066,3.10,5,0.295,,0.082,5.30,74,5.35,0.00,0.17,0.294,4.30,0.00,0.00
